external_author_id,author,content,region,language,publish_date,harvested_date,following,followers,updates,post_type,account_type,retweet,account_category,new_june_2018,alt_external_id,tweet_id,article_url,tco1_step1,tco2_step1,tco3_step1
906000000000000000,10_GOP,I am an Eagle Scout   Only boys should be in Boy Scouts   Only girls should be in Girl Scouts   Don't change things that work,Unknown,English,10/11/2017 23:22,10/11/2017 23:22,1070,10362,312,RETWEET,Right,1,RightTroll,0,905874659358453760,918255509781864448,http://twitter.com/905874659358453760/statuses/918255509781864448,,,
906000000000000000,10_GOP,This Eminem freestyle proves that celebs still haven't learned that nobody cares what they have to say. Sad!  #HipHopAwards,Unknown,English,10/11/2017 2:14,10/11/2017 2:14,1069,10337,306,,Right,0,RightTroll,0,905874659358453760,917936350527152128,http://twitter.com/905874659358453760/statuses/917936350527152128,,,
906000000000000000,10_GOP,Do you agree with the Boy Scouts for allowing girls to join?,Unknown,English,10/12/2017 0:12,10/12/2017 0:12,1070,10362,313,RETWEET,Right,1,RightTroll,0,905874659358453760,918268125115834368,http://twitter.com/905874659358453760/statuses/918268125115834368,,,
906000000000000000,10_GOP,"Pres. Trump just dropped a NUKE-truth-bomb: ""The NFL should have suspended Kaepernick for one game and he would have never done it again"" https://t.co/qKYPwhsglu",Unknown,English,10/12/2017 0:38,10/12/2017 0:38,1070,10361,314,,Right,0,RightTroll,0,905874659358453760,918274651020775424,http://twitter.com/905874659358453760/statuses/918274651020775424,https://twitter.com/10_gop/status/918274651020775424/video/1,,
906000000000000000,10_GOP,"Chief of Staff John Kelly destroys liberal reporters: ""It is astounding to me how much is misreported."" https://t.co/ggiHD3wKFU",Unknown,English,10/12/2017 18:38,10/12/2017 18:38,1070,10395,318,,Right,0,RightTroll,0,905874659358453760,918546345925005312,http://twitter.com/905874659358453760/statuses/918546345925005312,https://twitter.com/10_gop/status/918546345925005312/video/1,,
906000000000000000,10_GOP,"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!",Unknown,English,10/12/2017 1:40,10/12/2017 1:40,1071,10363,315,RETWEET,Right,1,RightTroll,0,905874659358453760,918290124613484549,http://twitter.com/905874659358453760/statuses/918290124613484549,,,
906000000000000000,10_GOP,"So we’ve gone from “Russia literally hacked the election for Trump” to “Russians helped Trump get elected by hacking Pokemon GO.""   Amazing! https://t.co/5IN03y54Ul",Unknown,English,10/12/2017 20:01,10/12/2017 20:01,1070,10397,319,,Right,0,RightTroll,0,905874659358453760,918567379860410369,http://twitter.com/905874659358453760/statuses/918567379860410369,https://twitter.com/10_gop/status/918567379860410369/photo/1,,
906000000000000000,10_GOP,"To be clear, when we say ""Pokémon Go was used"" we mean ""there is no evidence Pokemon Go was used"" https://t.co/R5uvyhZIE5",Unknown,English,10/12/2017 20:03,10/12/2017 20:03,1070,10397,320,RETWEET,Right,1,RightTroll,0,905874659358453760,918567758090113024,http://twitter.com/905874659358453760/statuses/918567758090113024,https://twitter.com/tomgara/status/918562795406479366/photo/1,,
906000000000000000,10_GOP,'@realDonaldTrump We love you Mr. President!',Unknown,English,10/12/2017 20:19,10/12/2017 20:19,1070,10400,321,,Right,0,RightTroll,0,905874659358453760,918571951572115457,http://twitter.com/905874659358453760/statuses/918571951572115457,,,
906000000000000000,10_GOP,'@realDonaldTrump Thank you for being the @POTUS we elected!',Unknown,English,10/12/2017 20:21,10/12/2017 20:21,1070,10400,322,,Right,0,RightTroll,0,905874659358453760,918572269680713729,http://twitter.com/905874659358453760/statuses/918572269680713729,,,
906000000000000000,10_GOP,"So wait, did the Russians also purchase Hillary Clinton? ""Pokemon Go to the polls""! https://t.co/2I1ayPLMBu",Unknown,English,10/12/2017 20:31,10/12/2017 20:32,1070,10399,323,RETWEET,Right,1,RightTroll,0,905874659358453760,918574971395477504,http://twitter.com/905874659358453760/statuses/918574971395477504,https://twitter.com/PoliticalShort/status/918571092972851200/video/1,,
906000000000000000,10_GOP,Students describe what it’s like being a conservative on a college campus. The described behavior is inexplicable and inexcusable. https://t.co/OBEZKBTamL,Unknown,English,10/12/2017 20:54,10/12/2017 20:55,1070,10401,324,RETWEET,Right,1,RightTroll,0,905874659358453760,918580728916529153,http://twitter.com/905874659358453760/statuses/918580728916529153,https://twitter.com/RealKyleMorris/status/918540064141037568/video/1,,
906000000000000000,10_GOP,Eminem is a Trump supporter?!  😮 https://t.co/JnCUJ7sqnU,Unknown,English,10/12/2017 21:38,10/12/2017 21:38,1070,10401,325,RETWEET,Right,1,RightTroll,0,905874659358453760,918591624711692288,http://twitter.com/905874659358453760/statuses/918591624711692288,https://twitter.com/placeboing/status/918590592665505793/video/1,,
906000000000000000,10_GOP,BOOM! Judge Napolitano calls out Hillary for bogus claim she can’t return Weinstein donation. https://t.co/bd8nrMxVWw,Unknown,English,10/12/2017 22:26,10/12/2017 22:26,1070,10403,326,,Right,0,RightTroll,0,905874659358453760,918603834561368064,http://twitter.com/905874659358453760/statuses/918603834561368064,https://twitter.com/10_gop/status/918603834561368064/video/1,,
906000000000000000,10_GOP,"Burgess Owens on the NFL protest: ""One thing about leftists, they are all about principle until the dollars start leaving their pocketbooks"" https://t.co/lZXtXdfoVW",Unknown,English,10/12/2017 22:37,10/12/2017 22:37,1070,10405,327,,Right,0,RightTroll,0,905874659358453760,918606626952708096,http://twitter.com/905874659358453760/statuses/918606626952708096,https://twitter.com/10_gop/status/918606626952708096/video/1,,
906000000000000000,10_GOP,Let's show Sean Hannity some love! Take a minute to call his hotline (877) 225-8587. Let him know how much we support him! https://t.co/QMi3iTWaDX,Unknown,English,10/12/2017 2:16,10/12/2017 2:16,1071,10363,316,,Right,0,RightTroll,0,905874659358453760,918299184016609281,http://twitter.com/905874659358453760/statuses/918299184016609281,https://twitter.com/10_gop/status/918299184016609281/photo/1,,
906000000000000000,10_GOP,A cute 10 yo girl had a Trump dress on. Hannity asked her why she liked him. She said because he's doing great things for the country! ❤️❤️ https://t.co/QzXbuPgH2B,Unknown,English,10/12/2017 3:02,10/12/2017 3:03,1072,10366,317,,Right,0,RightTroll,0,905874659358453760,918310998913798144,http://twitter.com/905874659358453760/statuses/918310998913798144,https://twitter.com/10_gop/status/918310998913798144/video/1,,
906000000000000000,10_GOP,Is this real? https://t.co/QUTSZc3quW,Unknown,English,10/13/2017 0:39,10/13/2017 0:40,1071,10414,328,RETWEET,Right,1,RightTroll,0,905874659358453760,918637394051715072,http://twitter.com/905874659358453760/statuses/918637394051715072,https://twitter.com/JackPosobiec/status/918637032209043456/photo/1,,
906000000000000000,10_GOP,Happy Birthday to the U.S. Navy and thank you to all the brave women and men who protect and serve! https://t.co/MwnTEOE59J,Unknown,English,10/13/2017 20:15,10/13/2017 20:15,1070,10441,332,,Right,0,RightTroll,0,905874659358453760,918933126650449921,http://twitter.com/905874659358453760/statuses/918933126650449921,https://twitter.com/10_gop/status/918933126650449921/photo/1,,
906000000000000000,10_GOP,oh https://t.co/XU3MBQ5f2K,Unknown,English,10/13/2017 20:23,10/13/2017 20:23,1070,10441,333,RETWEET,Right,1,RightTroll,0,905874659358453760,918935152222498816,http://twitter.com/905874659358453760/statuses/918935152222498816,https://twitter.com/neontaster/status/918889742720258048/photo/1,,
906000000000000000,10_GOP,President Trump: #Iran was Economically BANKRUPT until Obama gifted them 1.7 BILLION in CASH &amp; infused 150 BILLION into their economy ...... https://t.co/GocTNG4KyL,Unknown,English,10/13/2017 20:38,10/13/2017 20:38,1070,10441,334,RETWEET,Right,1,RightTroll,0,905874659358453760,918939099972669441,http://twitter.com/905874659358453760/statuses/918939099972669441,https://twitter.com/StockMonsterUSA/status/918933849664495616/video/1,,
906000000000000000,10_GOP,“It was straight up prostitution and that’s the way Hollywood is run these days” ~ @Joy_Villa https://t.co/5peu8ZFbeA,Unknown,English,10/13/2017 22:00,10/13/2017 22:01,1071,10442,335,,Right,0,RightTroll,0,905874659358453760,918959753790984193,http://twitter.com/905874659358453760/statuses/918959753790984193,https://twitter.com/10_gop/status/918959753790984193/video/1,,
906000000000000000,10_GOP,All of the good guys I know wanted us out of Iran deal and all of the globalists wanted us in it. Look at whose mad today - deep state.,Unknown,English,10/13/2017 22:01,10/13/2017 22:01,1071,10442,336,RETWEET,Right,1,RightTroll,0,905874659358453760,918959976860790784,http://twitter.com/905874659358453760/statuses/918959976860790784,,,
906000000000000000,10_GOP,NFL having to write out how players conduct themselves during the anthem is HILARIOUS. I learned how to honor the flag in GRADE SCHOOL #MAGA https://t.co/pe7ijVpslF,Unknown,English,10/13/2017 22:31,10/13/2017 22:31,1071,10443,337,RETWEET,Right,1,RightTroll,0,905874659358453760,918967415534489600,http://twitter.com/905874659358453760/statuses/918967415534489600,https://twitter.com/SheriffClarke/status/918092028373807105/photo/1,,
906000000000000000,10_GOP,Dear CNN: When will you be interviewing one of the mayors in Puerto Rico's other 77 municipios? https://t.co/MKNFP3IHZe,Unknown,English,10/13/2017 23:07,10/13/2017 23:07,1071,10445,338,RETWEET,Right,1,RightTroll,0,905874659358453760,918976499360903168,http://twitter.com/905874659358453760/statuses/918976499360903168,https://twitter.com/CNN/status/918687100639232002,,
906000000000000000,10_GOP,"Liberals would rather side with Iran, North Korea, and Cuba then our President, our country, and our allies Israel, Japan, S. Korea. Sad!",Unknown,English,10/13/2017 23:26,10/13/2017 23:26,1071,10445,339,,Right,0,RightTroll,0,905874659358453760,918981366607499264,http://twitter.com/905874659358453760/statuses/918981366607499264,,,
906000000000000000,10_GOP,".@Joy_Villa: The Hollywood swamp is starting to crumble. If Weinstein is getting pulled to the surface, all these other smaller players will https://t.co/9j2wgxnMwH",Unknown,English,10/13/2017 2:26,10/13/2017 2:26,1071,10417,329,RETWEET,Right,1,RightTroll,0,905874659358453760,918664262243049472,http://twitter.com/905874659358453760/statuses/918664262243049472,https://twitter.com/FoxNews/status/918637322794602497/video/1,,
906000000000000000,10_GOP,Wait.. where were all these women when Bill Clinton raped Juanita Broderick? Oh yea they were making fun of her.  #WomenBoycottTwitter,Unknown,English,10/13/2017 3:09,10/13/2017 3:10,1071,10420,330,,Right,0,RightTroll,0,905874659358453760,918675136785641472,http://twitter.com/905874659358453760/statuses/918675136785641472,,,
906000000000000000,10_GOP,A West Virginia coal miner sings the national anthem before going underground. Some people still have respect for their country! https://t.co/V5JhAjgYs5,Unknown,English,10/13/2017 4:04,10/13/2017 4:04,1071,10425,331,,Right,0,RightTroll,0,905874659358453760,918688861185744897,http://twitter.com/905874659358453760/statuses/918688861185744897,https://twitter.com/10_gop/status/918688861185744897/video/1,,
906000000000000000,10_GOP,"After posting their support of President Trump, Arizona restaurant forced to close down due to death threats. This is the ""peaceful"" left. https://t.co/GPPQCSfYNe",Unknown,English,10/14/2017 1:09,10/14/2017 1:09,1071,10451,341,,Right,0,RightTroll,0,905874659358453760,919007302635737088,http://twitter.com/905874659358453760/statuses/919007302635737088,https://twitter.com/10_gop/status/919007302635737088/video/1,,
906000000000000000,10_GOP,'@realDonaldTrump Thank you for being a POTUS we elected!',Unknown,English,10/14/2017 1:11,10/14/2017 1:11,1071,10451,342,,Right,0,RightTroll,0,905874659358453760,919007665971433472,http://twitter.com/905874659358453760/statuses/919007665971433472,,,
906000000000000000,10_GOP,"'@realDonaldTrump More proud now than ever, finally after 8 years of Obama we have a President who stands up for Americanism and puts Americans first.'",Unknown,English,10/14/2017 1:12,10/14/2017 1:12,1071,10453,343,,Right,0,RightTroll,0,905874659358453760,919007916652486656,http://twitter.com/905874659358453760/statuses/919007916652486656,,,
906000000000000000,10_GOP,"'@realDonaldTrump Let's make America powerful, industrial, and proud again!'",Unknown,English,10/14/2017 1:13,10/14/2017 1:13,1071,10453,344,,Right,0,RightTroll,0,905874659358453760,919008129618272256,http://twitter.com/905874659358453760/statuses/919008129618272256,,,
906000000000000000,10_GOP,'@realDonaldTrump ObamaCare is a disaster!',Unknown,English,10/14/2017 1:18,10/14/2017 1:18,1071,10453,345,,Right,0,RightTroll,0,905874659358453760,919009433904087040,http://twitter.com/905874659358453760/statuses/919009433904087040,,,
906000000000000000,10_GOP,'@realDonaldTrump We need to end ObamaCare as soon as possible before it kills millions.',Unknown,English,10/14/2017 1:18,10/14/2017 1:18,1071,10453,346,,Right,0,RightTroll,0,905874659358453760,919009576372056065,http://twitter.com/905874659358453760/statuses/919009576372056065,,,
906000000000000000,10_GOP,"'@realDonaldTrump Please Mr. president, take action! Get rid of it. We don’t want socialism in our country.'",Unknown,English,10/14/2017 1:20,10/14/2017 1:20,1071,10453,347,,Right,0,RightTroll,0,905874659358453760,919010046117376000,http://twitter.com/905874659358453760/statuses/919010046117376000,,,
